id,gender,game,theme,date,stayTime
4,Female,Snake,Chinese Culture,2020-01-28 03:32:44,7
3,Female,Snake,Chinese Culture,2020-01-26 16:59:42,15
-1,Unknown,Treasure Hunt,School,2020-01-28 21:33:34,19
-5,Unknown,Treasure Hunt,School,2020-01-27 12:43:38,28
3,Female,Snake,Chinese Culture,2020-01-27 05:52:40,10
-5,Unknown,Crush,Chinese Word,2020-01-26 15:13:52,15
7,Male,Treasure Hunt,School,2020-01-27 05:33:09,16
10,Male,Snake,Chinese Culture,2020-01-26 11:30:14,28
-4,Unknown,Treasure Hunt,School,2020-01-27 15:00:00,27
3,Female,Crush,Chinese Word,2020-01-28 01:42:57,21
5,Female,Crush,Chinese Word,2020-01-27 23:13:35,8
8,Male,Crush,Chinese Word,2020-01-28 02:44:14,20
-2,Unknown,Snake,Chinese Culture,2020-01-26 13:17:27,30
5,Female,Crush,Chinese Word,2020-01-26 04:49:49,23
-5,Unknown,Snake,Chinese Culture,2020-01-27 05:58:05,21
-4,Unknown,Snake,Chinese Culture,2020-01-28 20:58:07,31
8,Male,Snake,Chinese Culture,2020-01-27 09:17:13,31
1,Female,Snake,Chinese Culture,2020-01-28 13:41:06,7
-2,Unknown,Crush,Chinese Word,2020-01-28 22:39:07,25
9,Male,Crush,Chinese Word,2020-01-26 09:59:22,6
-4,Unknown,Crush,Chinese Word,2020-01-26 01:43:30,35
-3,Unknown,Crush,Chinese Word,2020-01-26 19:54:00,32
10,Male,Crush,Chinese Word,2020-01-26 09:20:36,21
-5,Unknown,Crush,Chinese Word,2020-01-26 23:49:57,26
-2,Unknown,Crush,Chinese Word,2020-01-28 04:13:00,34
6,Male,Snake,Chinese Culture,2020-01-28 09:25:57,6
10,Male,Snake,Chinese Culture,2020-01-27 22:12:54,34
9,Male,Crush,Chinese Word,2020-01-27 17:36:04,18
0,Female,Treasure Hunt,School,2020-01-26 04:51:41,30
3,Female,Treasure Hunt,School,2020-01-26 12:49:40,23
-5,Unknown,Crush,Chinese Word,2020-01-27 03:36:39,34
6,Male,Crush,Chinese Word,2020-01-27 20:48:36,30
3,Female,Crush,Chinese Word,2020-01-28 21:11:13,33
3,Female,Treasure Hunt,School,2020-01-27 19:19:08,12
-1,Unknown,Snake,Chinese Culture,2020-01-27 17:49:09,31
6,Male,Crush,Chinese Word,2020-01-26 01:12:24,35
9,Male,Crush,Chinese Word,2020-01-27 04:31:40,35
9,Male,Crush,Chinese Word,2020-01-28 09:27:29,15
3,Female,Crush,Chinese Word,2020-01-28 08:50:21,8
1,Female,Crush,Chinese Word,2020-01-28 01:49:22,35
-2,Unknown,Snake,Chinese Culture,2020-01-28 05:02:30,9
3,Female,Snake,Chinese Culture,2020-01-26 18:54:29,19
7,Male,Crush,Chinese Word,2020-01-27 09:17:15,11
5,Female,Treasure Hunt,School,2020-01-27 04:00:48,26
4,Female,Treasure Hunt,School,2020-01-28 12:32:05,12
4,Female,Snake,Chinese Culture,2020-01-28 00:31:00,8
6,Male,Snake,Chinese Culture,2020-01-27 05:52:10,3
6,Male,Snake,Chinese Culture,2020-01-28 03:25:27,17
5,Female,Treasure Hunt,School,2020-01-27 03:39:06,15
7,Male,Treasure Hunt,School,2020-01-28 07:09:56,17
10,Male,Snake,Chinese Culture,2020-01-28 23:47:19,21
9,Male,Treasure Hunt,School,2020-01-26 10:00:44,31
7,Male,Treasure Hunt,School,2020-01-26 12:29:14,26
2,Female,Crush,Chinese Word,2020-01-27 03:11:05,30
0,Female,Snake,Chinese Culture,2020-01-28 15:32:14,10
8,Male,Treasure Hunt,School,2020-01-26 15:36:47,27
10,Male,Treasure Hunt,School,2020-01-26 03:53:38,29
1,Female,Crush,Chinese Word,2020-01-26 15:17:49,11
-4,Unknown,Snake,Chinese Culture,2020-01-28 17:48:09,23
3,Female,Crush,Chinese Word,2020-01-26 08:18:46,32
4,Female,Treasure Hunt,School,2020-01-26 05:44:19,24
1,Female,Crush,Chinese Word,2020-01-28 10:07:20,25
4,Female,Treasure Hunt,School,2020-01-26 05:26:09,19
-3,Unknown,Snake,Chinese Culture,2020-01-27 20:06:24,11
-2,Unknown,Treasure Hunt,School,2020-01-28 17:27:14,7
6,Male,Treasure Hunt,School,2020-01-26 11:13:50,5
-4,Unknown,Crush,Chinese Word,2020-01-28 01:03:50,24
4,Female,Snake,Chinese Culture,2020-01-26 05:31:07,13
1,Female,Crush,Chinese Word,2020-01-28 03:16:21,24
6,Male,Treasure Hunt,School,2020-01-28 22:27:43,34
-5,Unknown,Snake,Chinese Culture,2020-01-26 10:31:58,31
-5,Unknown,Treasure Hunt,School,2020-01-26 05:18:18,15
2,Female,Crush,Chinese Word,2020-01-26 13:31:53,5
-2,Unknown,Snake,Chinese Culture,2020-01-27 13:20:51,28
8,Male,Snake,Chinese Culture,2020-01-26 16:01:17,28
10,Male,Treasure Hunt,School,2020-01-26 16:06:11,15
-3,Unknown,Snake,Chinese Culture,2020-01-28 02:27:05,3
4,Female,Treasure Hunt,School,2020-01-27 02:54:50,15
0,Female,Treasure Hunt,School,2020-01-26 12:59:52,16
8,Male,Treasure Hunt,School,2020-01-26 12:58:00,24
-5,Unknown,Snake,Chinese Culture,2020-01-26 14:23:56,9
4,Female,Crush,Chinese Word,2020-01-26 00:49:17,25
5,Female,Crush,Chinese Word,2020-01-27 06:18:12,20
2,Female,Crush,Chinese Word,2020-01-26 23:24:45,7
9,Male,Snake,Chinese Culture,2020-01-27 00:42:27,7
9,Male,Crush,Chinese Word,2020-01-28 16:08:44,19
1,Female,Treasure Hunt,School,2020-01-27 23:20:50,24
6,Male,Treasure Hunt,School,2020-01-28 01:30:38,12
4,Female,Snake,Chinese Culture,2020-01-26 06:59:06,5
5,Female,Crush,Chinese Word,2020-01-27 19:48:18,5
6,Male,Snake,Chinese Culture,2020-01-26 07:49:24,18
6,Male,Treasure Hunt,School,2020-01-28 07:18:08,17
-3,Unknown,Crush,Chinese Word,2020-01-28 03:42:14,23
-5,Unknown,Treasure Hunt,School,2020-01-26 18:23:33,9
4,Female,Crush,Chinese Word,2020-01-26 02:38:47,33
2,Female,Treasure Hunt,School,2020-01-28 00:19:54,28
-2,Unknown,Crush,Chinese Word,2020-01-26 07:43:56,10
0,Female,Snake,Chinese Culture,2020-01-28 00:34:16,23
0,Female,Treasure Hunt,School,2020-01-28 19:02:32,16
0,Female,Snake,Chinese Culture,2020-01-26 04:50:52,35
8,Male,Treasure Hunt,School,2020-01-27 16:26:01,6
-3,Unknown,Snake,Chinese Culture,2020-01-26 04:02:12,8
-2,Unknown,Crush,Chinese Word,2020-01-27 07:09:45,12
2,Female,Crush,Chinese Word,2020-01-28 09:38:31,29
9,Male,Treasure Hunt,School,2020-01-26 16:01:49,20
-1,Unknown,Crush,Chinese Word,2020-01-27 09:33:53,6
4,Female,Crush,Chinese Word,2020-01-26 21:37:17,34
9,Male,Treasure Hunt,School,2020-01-27 17:38:12,20
8,Male,Treasure Hunt,School,2020-01-27 18:53:32,26
3,Female,Treasure Hunt,School,2020-01-28 21:42:20,16
-2,Unknown,Crush,Chinese Word,2020-01-28 07:13:52,30
4,Female,Crush,Chinese Word,2020-01-28 01:33:07,7
7,Male,Crush,Chinese Word,2020-01-26 13:57:03,35
4,Female,Treasure Hunt,School,2020-01-27 01:51:30,13
-4,Unknown,Crush,Chinese Word,2020-01-26 02:56:20,23
-2,Unknown,Snake,Chinese Culture,2020-01-27 21:14:37,4
5,Female,Crush,Chinese Word,2020-01-28 11:42:14,5
3,Female,Snake,Chinese Culture,2020-01-28 08:14:35,20
-1,Unknown,Snake,Chinese Culture,2020-01-27 11:11:09,18
7,Male,Snake,Chinese Culture,2020-01-26 06:56:52,32
-2,Unknown,Treasure Hunt,School,2020-01-28 02:03:50,20
9,Male,Snake,Chinese Culture,2020-01-28 12:55:26,13
9,Male,Treasure Hunt,School,2020-01-28 07:23:25,28
9,Male,Snake,Chinese Culture,2020-01-27 22:40:44,7
5,Female,Treasure Hunt,School,2020-01-27 10:27:30,10
7,Male,Snake,Chinese Culture,2020-01-26 14:04:28,15
6,Male,Snake,Chinese Culture,2020-01-26 00:21:36,11
10,Male,Snake,Chinese Culture,2020-01-28 09:50:17,23
4,Female,Snake,Chinese Culture,2020-01-26 19:20:46,6
9,Male,Crush,Chinese Word,2020-01-26 22:40:07,35
10,Male,Snake,Chinese Culture,2020-01-26 21:19:43,23
9,Male,Crush,Chinese Word,2020-01-28 16:42:50,15
-5,Unknown,Treasure Hunt,School,2020-01-26 14:07:10,3
-3,Unknown,Crush,Chinese Word,2020-01-27 21:46:47,25
4,Female,Crush,Chinese Word,2020-01-26 17:37:45,19
10,Male,Snake,Chinese Culture,2020-01-27 22:22:18,14
7,Male,Crush,Chinese Word,2020-01-28 08:07:27,30
10,Male,Snake,Chinese Culture,2020-01-27 04:10:54,31
-5,Unknown,Treasure Hunt,School,2020-01-27 22:20:53,25
7,Male,Snake,Chinese Culture,2020-01-27 00:18:08,26
1,Female,Treasure Hunt,School,2020-01-27 09:37:46,6
7,Male,Crush,Chinese Word,2020-01-27 02:21:52,13
-4,Unknown,Treasure Hunt,School,2020-01-27 09:48:32,34
-4,Unknown,Treasure Hunt,School,2020-01-27 09:31:56,25
6,Male,Crush,Chinese Word,2020-01-27 08:59:03,3
8,Male,Treasure Hunt,School,2020-01-28 19:45:52,29
4,Female,Crush,Chinese Word,2020-01-26 02:37:45,6
10,Male,Crush,Chinese Word,2020-01-27 22:34:21,3
8,Male,Crush,Chinese Word,2020-01-28 23:35:14,26
0,Female,Snake,Chinese Culture,2020-01-28 21:07:58,19
0,Female,Snake,Chinese Culture,2020-01-27 12:25:54,9
-5,Unknown,Treasure Hunt,School,2020-01-27 21:03:01,6
4,Female,Crush,Chinese Word,2020-01-26 06:17:46,35
6,Male,Snake,Chinese Culture,2020-01-28 23:11:06,24
-2,Unknown,Treasure Hunt,School,2020-01-26 21:35:44,35
5,Female,Treasure Hunt,School,2020-01-27 06:13:34,23
5,Female,Snake,Chinese Culture,2020-01-28 09:57:35,8
4,Female,Crush,Chinese Word,2020-01-26 05:54:51,27
1,Female,Crush,Chinese Word,2020-01-26 16:20:33,20
4,Female,Crush,Chinese Word,2020-01-27 08:30:01,16
-4,Unknown,Treasure Hunt,School,2020-01-28 02:45:54,10
-2,Unknown,Snake,Chinese Culture,2020-01-26 13:13:52,3
3,Female,Crush,Chinese Word,2020-01-28 17:48:20,6
10,Male,Snake,Chinese Culture,2020-01-28 11:26:23,25
-3,Unknown,Treasure Hunt,School,2020-01-28 05:13:51,7
7,Male,Treasure Hunt,School,2020-01-26 02:21:17,24
8,Male,Crush,Chinese Word,2020-01-27 20:08:48,13
-5,Unknown,Crush,Chinese Word,2020-01-27 03:04:15,14
9,Male,Crush,Chinese Word,2020-01-28 05:21:14,6
4,Female,Snake,Chinese Culture,2020-01-27 12:27:28,21
-4,Unknown,Snake,Chinese Culture,2020-01-28 08:59:54,5
-3,Unknown,Crush,Chinese Word,2020-01-27 09:36:30,5
-4,Unknown,Snake,Chinese Culture,2020-01-28 21:51:23,27
-3,Unknown,Treasure Hunt,School,2020-01-28 02:24:12,4
10,Male,Crush,Chinese Word,2020-01-27 13:16:07,15
4,Female,Crush,Chinese Word,2020-01-26 10:45:58,35
-2,Unknown,Treasure Hunt,School,2020-01-28 00:28:26,19
5,Female,Snake,Chinese Culture,2020-01-26 02:09:37,34
9,Male,Treasure Hunt,School,2020-01-28 06:32:07,30
7,Male,Treasure Hunt,School,2020-01-27 15:27:28,21
10,Male,Crush,Chinese Word,2020-01-27 09:44:27,17
6,Male,Crush,Chinese Word,2020-01-28 07:17:03,3
-1,Unknown,Snake,Chinese Culture,2020-01-28 09:46:13,11
7,Male,Treasure Hunt,School,2020-01-28 12:29:10,10
0,Female,Crush,Chinese Word,2020-01-27 17:23:40,11
-3,Unknown,Snake,Chinese Culture,2020-01-26 08:31:56,33
5,Female,Crush,Chinese Word,2020-01-27 01:10:35,4
7,Male,Treasure Hunt,School,2020-01-28 06:11:31,5
9,Male,Treasure Hunt,School,2020-01-27 07:01:40,15
7,Male,Treasure Hunt,School,2020-01-28 18:46:43,34
4,Female,Crush,Chinese Word,2020-01-28 21:39:49,10
-2,Unknown,Treasure Hunt,School,2020-01-28 21:07:27,21
8,Male,Treasure Hunt,School,2020-01-27 01:05:59,20
-3,Unknown,Snake,Chinese Culture,2020-01-27 18:39:37,3
3,Female,Snake,Chinese Culture,2020-01-28 12:49:50,12
6,Male,Snake,Chinese Culture,2020-01-26 15:46:00,26
6,Male,Snake,Chinese Culture,2020-01-28 07:40:29,7
9,Male,Crush,Chinese Word,2020-01-27 21:14:20,8
10,Male,Treasure Hunt,School,2020-01-28 16:13:53,13
-5,Unknown,Crush,Chinese Word,2020-01-28 14:30:07,8
5,Female,Crush,Chinese Word,2020-01-26 03:14:16,21
10,Male,Treasure Hunt,School,2020-01-26 14:35:52,21
-4,Unknown,Crush,Chinese Word,2020-01-27 15:32:24,26
4,Female,Treasure Hunt,School,2020-01-28 17:24:49,28
-5,Unknown,Crush,Chinese Word,2020-01-27 13:59:25,27
-3,Unknown,Treasure Hunt,School,2020-01-27 18:21:54,3
-3,Unknown,Crush,Chinese Word,2020-01-26 18:37:38,13
5,Female,Treasure Hunt,School,2020-01-26 22:31:32,15
-3,Unknown,Snake,Chinese Culture,2020-01-28 10:57:37,3
4,Female,Crush,Chinese Word,2020-01-27 10:41:12,9
4,Female,Snake,Chinese Culture,2020-01-26 23:01:53,24
6,Male,Treasure Hunt,School,2020-01-27 21:10:20,21
5,Female,Crush,Chinese Word,2020-01-26 19:25:43,6
-3,Unknown,Treasure Hunt,School,2020-01-26 03:40:16,29
10,Male,Snake,Chinese Culture,2020-01-28 03:32:37,28
5,Female,Crush,Chinese Word,2020-01-28 15:09:30,4
8,Male,Treasure Hunt,School,2020-01-27 14:58:08,15
5,Female,Treasure Hunt,School,2020-01-28 17:02:50,21
-4,Unknown,Crush,Chinese Word,2020-01-28 07:15:55,6
1,Female,Crush,Chinese Word,2020-01-27 13:40:39,33
-4,Unknown,Treasure Hunt,School,2020-01-28 05:57:29,11
10,Male,Treasure Hunt,School,2020-01-27 12:08:11,33
3,Female,Snake,Chinese Culture,2020-01-28 01:39:42,11
-5,Unknown,Snake,Chinese Culture,2020-01-28 00:11:57,7
7,Male,Crush,Chinese Word,2020-01-28 17:04:56,18
0,Female,Snake,Chinese Culture,2020-01-27 17:44:50,19
-4,Unknown,Treasure Hunt,School,2020-01-28 00:05:28,25
3,Female,Crush,Chinese Word,2020-01-28 17:59:20,8
7,Male,Treasure Hunt,School,2020-01-26 20:08:27,22
1,Female,Crush,Chinese Word,2020-01-28 09:57:03,19
-3,Unknown,Crush,Chinese Word,2020-01-28 06:07:32,15
-5,Unknown,Treasure Hunt,School,2020-01-27 11:30:01,19
9,Male,Snake,Chinese Culture,2020-01-26 13:09:27,16
-2,Unknown,Crush,Chinese Word,2020-01-26 11:45:37,22
6,Male,Treasure Hunt,School,2020-01-26 17:15:01,33
2,Female,Treasure Hunt,School,2020-01-26 17:35:25,21
1,Female,Crush,Chinese Word,2020-01-28 13:01:32,26
10,Male,Crush,Chinese Word,2020-01-28 01:38:27,26
5,Female,Treasure Hunt,School,2020-01-28 07:43:10,27
10,Male,Treasure Hunt,School,2020-01-27 22:56:13,10
-4,Unknown,Treasure Hunt,School,2020-01-26 15:26:02,13
-2,Unknown,Snake,Chinese Culture,2020-01-26 20:11:25,5
8,Male,Treasure Hunt,School,2020-01-27 16:10:03,10
4,Female,Treasure Hunt,School,2020-01-26 07:50:10,32
-1,Unknown,Crush,Chinese Word,2020-01-28 03:32:05,19
3,Female,Treasure Hunt,School,2020-01-26 07:38:04,21
7,Male,Treasure Hunt,School,2020-01-26 10:25:54,16
5,Female,Crush,Chinese Word,2020-01-27 14:58:27,10
3,Female,Treasure Hunt,School,2020-01-27 11:04:04,8
6,Male,Snake,Chinese Culture,2020-01-26 15:14:22,6
9,Male,Snake,Chinese Culture,2020-01-27 03:33:03,25
7,Male,Snake,Chinese Culture,2020-01-28 20:52:01,10
-2,Unknown,Crush,Chinese Word,2020-01-28 08:25:32,5
5,Female,Treasure Hunt,School,2020-01-27 22:01:30,11
-1,Unknown,Treasure Hunt,School,2020-01-27 09:19:43,7
5,Female,Treasure Hunt,School,2020-01-27 08:24:40,4
0,Female,Crush,Chinese Word,2020-01-28 02:10:37,8
-3,Unknown,Treasure Hunt,School,2020-01-27 02:21:09,31
10,Male,Crush,Chinese Word,2020-01-27 17:51:32,5
10,Male,Treasure Hunt,School,2020-01-26 17:04:16,31
10,Male,Snake,Chinese Culture,2020-01-28 12:33:16,22
-5,Unknown,Crush,Chinese Word,2020-01-26 09:40:32,23
9,Male,Crush,Chinese Word,2020-01-26 08:30:29,33
2,Female,Crush,Chinese Word,2020-01-27 10:56:47,25
-4,Unknown,Treasure Hunt,School,2020-01-26 17:59:10,32
-2,Unknown,Crush,Chinese Word,2020-01-26 02:39:04,23
-2,Unknown,Snake,Chinese Culture,2020-01-28 15:47:31,17
-4,Unknown,Crush,Chinese Word,2020-01-27 12:46:03,11
1,Female,Crush,Chinese Word,2020-01-27 19:32:32,14
10,Male,Crush,Chinese Word,2020-01-28 19:35:02,28
2,Female,Crush,Chinese Word,2020-01-27 22:12:09,10
-4,Unknown,Snake,Chinese Culture,2020-01-26 10:46:59,19
10,Male,Snake,Chinese Culture,2020-01-28 15:47:09,11
10,Male,Snake,Chinese Culture,2020-01-26 18:29:43,9
-3,Unknown,Crush,Chinese Word,2020-01-26 20:15:00,10
-2,Unknown,Crush,Chinese Word,2020-01-27 17:09:27,8
5,Female,Crush,Chinese Word,2020-01-27 10:49:32,13
1,Female,Snake,Chinese Culture,2020-01-26 11:27:16,34
4,Female,Treasure Hunt,School,2020-01-27 11:22:29,32
7,Male,Treasure Hunt,School,2020-01-28 22:01:39,32
3,Female,Crush,Chinese Word,2020-01-28 05:50:53,29
3,Female,Treasure Hunt,School,2020-01-28 12:39:11,25
0,Female,Snake,Chinese Culture,2020-01-27 15:21:23,12
-2,Unknown,Crush,Chinese Word,2020-01-28 00:15:07,33
-1,Unknown,Treasure Hunt,School,2020-01-27 08:57:38,32
-1,Unknown,Crush,Chinese Word,2020-01-28 10:52:14,7
-1,Unknown,Crush,Chinese Word,2020-01-26 05:01:18,9
4,Female,Snake,Chinese Culture,2020-01-27 07:59:12,20
-3,Unknown,Crush,Chinese Word,2020-01-26 06:45:26,20
-2,Unknown,Crush,Chinese Word,2020-01-26 17:27:56,12
5,Female,Snake,Chinese Culture,2020-01-27 05:32:17,14
-2,Unknown,Crush,Chinese Word,2020-01-27 07:12:23,33
-4,Unknown,Treasure Hunt,School,2020-01-28 07:37:15,27
-1,Unknown,Crush,Chinese Word,2020-01-27 18:53:44,11
2,Female,Snake,Chinese Culture,2020-01-26 05:39:31,21
4,Female,Treasure Hunt,School,2020-01-28 02:30:33,34
3,Female,Crush,Chinese Word,2020-01-26 05:01:48,17
5,Female,Treasure Hunt,School,2020-01-28 23:16:29,33
10,Male,Treasure Hunt,School,2020-01-28 01:31:13,24
5,Female,Snake,Chinese Culture,2020-01-26 22:28:37,29
2,Female,Crush,Chinese Word,2020-01-27 04:11:33,24
-2,Unknown,Snake,Chinese Culture,2020-01-26 20:50:01,30
3,Female,Crush,Chinese Word,2020-01-27 13:46:08,9
4,Female,Treasure Hunt,School,2020-01-28 21:24:56,29
-2,Unknown,Snake,Chinese Culture,2020-01-28 08:04:20,21
-1,Unknown,Treasure Hunt,School,2020-01-26 06:20:54,16
9,Male,Treasure Hunt,School,2020-01-28 06:17:04,12
-2,Unknown,Crush,Chinese Word,2020-01-27 01:05:52,29
9,Male,Snake,Chinese Culture,2020-01-26 23:19:15,24
3,Female,Crush,Chinese Word,2020-01-28 01:04:14,20
5,Female,Crush,Chinese Word,2020-01-27 05:22:03,35
-3,Unknown,Snake,Chinese Culture,2020-01-28 23:53:40,24
0,Female,Crush,Chinese Word,2020-01-26 17:55:23,16
0,Female,Treasure Hunt,School,2020-01-28 23:25:23,9
-3,Unknown,Treasure Hunt,School,2020-01-28 03:01:17,11
1,Female,Crush,Chinese Word,2020-01-26 21:08:33,15
-5,Unknown,Snake,Chinese Culture,2020-01-28 06:54:16,19
3,Female,Snake,Chinese Culture,2020-01-27 21:26:16,7
-3,Unknown,Crush,Chinese Word,2020-01-26 04:22:04,27
3,Female,Crush,Chinese Word,2020-01-27 18:27:42,30
0,Female,Snake,Chinese Culture,2020-01-26 03:08:24,11
5,Female,Snake,Chinese Culture,2020-01-27 09:29:20,22
-4,Unknown,Snake,Chinese Culture,2020-01-27 08:27:48,4
-3,Unknown,Snake,Chinese Culture,2020-01-27 15:07:57,21
1,Female,Treasure Hunt,School,2020-01-27 07:42:08,26
1,Female,Treasure Hunt,School,2020-01-27 12:28:04,10
10,Male,Treasure Hunt,School,2020-01-27 23:00:18,28
-2,Unknown,Treasure Hunt,School,2020-01-28 01:27:45,21
1,Female,Snake,Chinese Culture,2020-01-26 20:52:25,35
9,Male,Snake,Chinese Culture,2020-01-28 22:48:31,34
7,Male,Snake,Chinese Culture,2020-01-26 08:40:18,5
-2,Unknown,Treasure Hunt,School,2020-01-26 11:40:36,19
4,Female,Snake,Chinese Culture,2020-01-27 11:12:26,4
6,Male,Snake,Chinese Culture,2020-01-28 04:37:37,13
0,Female,Treasure Hunt,School,2020-01-28 22:03:18,21
3,Female,Crush,Chinese Word,2020-01-28 14:24:44,3
-2,Unknown,Snake,Chinese Culture,2020-01-26 13:34:17,23
3,Female,Snake,Chinese Culture,2020-01-28 17:56:57,24
2,Female,Crush,Chinese Word,2020-01-26 14:36:22,35
7,Male,Snake,Chinese Culture,2020-01-28 09:38:32,32
3,Female,Crush,Chinese Word,2020-01-26 05:53:21,21
9,Male,Crush,Chinese Word,2020-01-27 15:11:50,20
-1,Unknown,Crush,Chinese Word,2020-01-28 00:42:41,6
8,Male,Treasure Hunt,School,2020-01-27 00:20:18,30
-5,Unknown,Snake,Chinese Culture,2020-01-26 06:22:01,14
10,Male,Snake,Chinese Culture,2020-01-27 22:18:12,31
7,Male,Crush,Chinese Word,2020-01-28 13:35:26,35
8,Male,Treasure Hunt,School,2020-01-26 03:03:46,16
1,Female,Snake,Chinese Culture,2020-01-26 02:15:37,3
5,Female,Treasure Hunt,School,2020-01-27 05:23:16,17
9,Male,Treasure Hunt,School,2020-01-27 15:04:23,5
8,Male,Crush,Chinese Word,2020-01-26 22:55:15,9
10,Male,Snake,Chinese Culture,2020-01-27 06:47:06,14
-5,Unknown,Treasure Hunt,School,2020-01-28 20:23:04,31
9,Male,Crush,Chinese Word,2020-01-28 01:59:17,25
2,Female,Crush,Chinese Word,2020-01-27 17:43:33,12
-2,Unknown,Snake,Chinese Culture,2020-01-27 01:41:38,35
-1,Unknown,Snake,Chinese Culture,2020-01-28 20:52:23,22
0,Female,Crush,Chinese Word,2020-01-28 05:26:16,25
-5,Unknown,Crush,Chinese Word,2020-01-28 04:29:44,3
4,Female,Treasure Hunt,School,2020-01-28 08:32:19,30
4,Female,Crush,Chinese Word,2020-01-28 00:31:53,8
0,Female,Snake,Chinese Culture,2020-01-26 00:59:33,11
1,Female,Snake,Chinese Culture,2020-01-27 02:55:34,25
-2,Unknown,Crush,Chinese Word,2020-01-27 18:08:00,4
-2,Unknown,Treasure Hunt,School,2020-01-26 16:39:18,32
7,Male,Crush,Chinese Word,2020-01-27 19:56:24,35
8,Male,Treasure Hunt,School,2020-01-26 11:02:53,4
8,Male,Treasure Hunt,School,2020-01-28 03:56:57,17
-2,Unknown,Treasure Hunt,School,2020-01-26 00:31:34,12
9,Male,Crush,Chinese Word,2020-01-27 13:06:19,4
4,Female,Treasure Hunt,School,2020-01-26 12:51:19,14
3,Female,Treasure Hunt,School,2020-01-28 12:24:15,5
4,Female,Snake,Chinese Culture,2020-01-28 12:59:34,11
5,Female,Snake,Chinese Culture,2020-01-28 15:20:49,35
-3,Unknown,Snake,Chinese Culture,2020-01-27 15:00:47,3
2,Female,Treasure Hunt,School,2020-01-26 07:55:25,17
-3,Unknown,Snake,Chinese Culture,2020-01-28 18:09:38,30
3,Female,Crush,Chinese Word,2020-01-26 21:53:53,34
-5,Unknown,Crush,Chinese Word,2020-01-28 04:23:52,22
-1,Unknown,Snake,Chinese Culture,2020-01-27 15:54:57,7
-5,Unknown,Snake,Chinese Culture,2020-01-28 17:13:10,12
5,Female,Snake,Chinese Culture,2020-01-26 04:00:17,9
9,Male,Crush,Chinese Word,2020-01-27 23:10:58,21
4,Female,Snake,Chinese Culture,2020-01-26 13:47:23,28
2,Female,Treasure Hunt,School,2020-01-26 14:19:19,24
4,Female,Crush,Chinese Word,2020-01-28 12:08:49,33
6,Male,Crush,Chinese Word,2020-01-26 22:55:56,22
2,Female,Treasure Hunt,School,2020-01-27 13:27:35,14
-3,Unknown,Crush,Chinese Word,2020-01-28 14:43:11,34
6,Male,Crush,Chinese Word,2020-01-27 09:16:35,26
4,Female,Treasure Hunt,School,2020-01-26 13:13:09,14
-4,Unknown,Snake,Chinese Culture,2020-01-28 17:29:20,32
8,Male,Treasure Hunt,School,2020-01-27 02:15:48,35
1,Female,Crush,Chinese Word,2020-01-28 03:17:20,5
-5,Unknown,Treasure Hunt,School,2020-01-27 21:37:06,23
9,Male,Treasure Hunt,School,2020-01-27 10:10:47,17
2,Female,Crush,Chinese Word,2020-01-27 04:51:15,19
-3,Unknown,Crush,Chinese Word,2020-01-26 08:55:58,30
5,Female,Treasure Hunt,School,2020-01-26 03:48:00,21
5,Female,Crush,Chinese Word,2020-01-27 12:54:41,4
2,Female,Crush,Chinese Word,2020-01-27 13:55:36,4
6,Male,Crush,Chinese Word,2020-01-28 08:00:46,11
2,Female,Snake,Chinese Culture,2020-01-26 04:56:40,16
6,Male,Snake,Chinese Culture,2020-01-27 13:25:03,7
9,Male,Crush,Chinese Word,2020-01-27 09:36:56,32
8,Male,Crush,Chinese Word,2020-01-28 22:24:26,7
6,Male,Treasure Hunt,School,2020-01-26 16:28:56,20
8,Male,Crush,Chinese Word,2020-01-26 00:06:15,13
-3,Unknown,Crush,Chinese Word,2020-01-28 08:31:19,5
8,Male,Snake,Chinese Culture,2020-01-28 21:10:04,17
-3,Unknown,Crush,Chinese Word,2020-01-28 03:39:54,33
1,Female,Snake,Chinese Culture,2020-01-27 21:03:04,23
3,Female,Crush,Chinese Word,2020-01-28 07:58:45,28
6,Male,Treasure Hunt,School,2020-01-26 02:54:24,3
9,Male,Treasure Hunt,School,2020-01-28 22:01:44,9
7,Male,Snake,Chinese Culture,2020-01-27 14:04:05,23
5,Female,Snake,Chinese Culture,2020-01-26 03:12:44,27
6,Male,Snake,Chinese Culture,2020-01-28 06:51:45,18
-5,Unknown,Crush,Chinese Word,2020-01-28 19:40:07,12
6,Male,Snake,Chinese Culture,2020-01-28 09:21:20,35
8,Male,Snake,Chinese Culture,2020-01-26 03:13:43,32
-1,Unknown,Crush,Chinese Word,2020-01-26 01:21:55,30
2,Female,Crush,Chinese Word,2020-01-26 07:59:45,35
7,Male,Treasure Hunt,School,2020-01-27 05:04:26,28
7,Male,Snake,Chinese Culture,2020-01-28 12:16:29,5
